ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Product Color,Product Size,Product Line,Product Model Name,Product Description,Product Status,ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,DateKey,Date,Day,WeekNumber,Month,MonthShort,MonthNumber,Quater,Year
148,LW-4000,Lock Washer 1,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,484,11024,SO62830,7.95,20190528,5/28/2019,Tuesday,22,May,May,5,2,2019
149,LW-5160,Lock Washer 7,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,357,11025,SO51561,2319.99,20190529,5/29/2019,Wednesday,22,May,May,5,2,2019
150,LW-5800,Lock Washer 12,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,485,11025,SO51561,21.98,20190530,5/30/2019,Thursday,22,May,May,5,2,2019
151,LW-6000,Lock Washer 2,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,472,11025,SO51561,63.5,20190531,5/31/2019,Friday,22,May,May,5,2,2019
152,LW-7160,Lock Washer 9,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,565,11025,SO69157,742.35,20190601,6/1/2019,Saturday,22,June,Jun,6,2,2019
153,LW-8000,Lock Washer 3,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,488,11025,SO69157,53.99,20190602,6/2/2019,Sunday,23,June,Jun,6,2,2019
154,LW-9160,Lock Washer 11,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,353,11026,SO55132,2319.99,20190603,6/3/2019,Monday,23,June,Jun,6,2,2019
155,MA-7075,Metal Angle,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,487,11026,SO55132,54.99,20190604,6/4/2019,Tuesday,23,June,Jun,6,2,2019
156,MB-2024,Metal Bar 1,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,467,11026,SO55132,24.49,20190605,6/5/2019,Wednesday,23,June,Jun,6,2,2019
157,MB-6061,Metal Bar 2,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,567,11026,SO68468,742.35,20190606,6/6/2019,Thursday,23,June,Jun,6,2,2019
158,MP-2066,Metal Plate 2,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,541,11026,SO68468,28.99,20190607,6/7/2019,Friday,23,June,Jun,6,2,2019
159,MP-2503,Metal Plate 1,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,530,11026,SO68468,4.99,20190608,6/8/2019,Saturday,23,June,Jun,6,2,2019
160,MP-4960,Metal Plate 3,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,363,11027,SO58536,2294.99,20190609,6/9/2019,Sunday,24,June,Jun,6,2,2019
161,MS-0253,Metal Sheet 2,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,487,11027,SO58536,54.99,20190610,6/10/2019,Monday,24,June,Jun,6,2,2019
162,MS-1256,Metal Sheet 3,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,490,11027,SO58536,53.99,20190611,6/11/2019,Tuesday,24,June,Jun,6,2,2019
163,MS-1981,Metal Sheet 7,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,225,11027,SO58536,8.99,20190612,6/12/2019,Wednesday,24,June,Jun,6,2,2019
164,MS-2259,Metal Sheet 4,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,571,11027,SO69088,742.35,20190613,6/13/2019,Thursday,24,June,Jun,6,2,2019
165,MS-2341,Metal Sheet 5,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,530,11027,SO69088,4.99,20190614,6/14/2019,Friday,24,June,Jun,6,2,2019
166,MS-2348,Metal Sheet 6,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,541,11027,SO69088,28.99,20190615,6/15/2019,Saturday,24,June,Jun,6,2,2019
167,MS-6061,Metal Sheet 1,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,480,11027,SO69088,2.29,20190616,6/16/2019,Sunday,25,June,Jun,6,2,2019
168,MT-1000,Metal Tread Plate,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,353,11028,SO57943,2319.99,20190617,6/17/2019,Monday,25,June,Jun,6,2,2019
169,NI-4127,LL Nipple,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,537,11028,SO57943,35,20190618,6/18/2019,Tuesday,25,June,Jun,6,2,2019
170,NI-9522,HL Nipple,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,480,11028,SO57943,2.29,20190619,6/19/2019,Wednesday,25,June,Jun,6,2,2019
171,PA-187B,Paint - Black,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,569,11028,SO67961,742.35,20190620,6/20/2019,Thursday,25,June,Jun,6,2,2019
172,PA-361R,Paint - Red,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,353,11029,SO57294,2319.99,20190621,6/21/2019,Friday,25,June,Jun,6,2,2019
173,PA-529S,Paint - Silver,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,222,11029,SO57294,34.99,20190622,6/22/2019,Saturday,25,June,Jun,6,2,2019
174,PA-632U,Paint - Blue,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,489,11029,SO57294,53.99,20190623,6/23/2019,Sunday,26,June,Jun,6,2,2019
175,PA-823Y,Paint - Yellow,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,569,11029,SO70593,742.35,20190624,6/24/2019,Monday,26,June,Jun,6,2,2019
176,PB-6109,Pinch Bolt,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,479,11029,SO70593,8.99,20190625,6/25/2019,Tuesday,26,June,Jun,6,2,2019
177,RA-2345,Cup-Shaped Race,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,477,11029,SO70593,4.99,20190626,6/26/2019,Wednesday,26,June,Jun,6,2,2019
178,RA-7490,Cone-Shaped Race,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,355,11030,SO62739,2319.99,20190627,6/27/2019,Thursday,26,June,Jun,6,2,2019
179,RF-9198,Reflector,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,566,11030,SO70449,742.35,20190628,6/28/2019,Friday,26,June,Jun,6,2,2019
180,RM-M464,LL Mountain Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,225,11030,SO70449,8.99,20190629,6/29/2019,Saturday,26,June,Jun,6,2,2019
181,RM-M692,ML Mountain Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,357,11031,SO62222,2319.99,20190630,6/30/2019,Sunday,27,June,Jun,6,2,2019
182,RM-M823,HL Mountain Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,480,11031,SO62222,2.29,20190701,7/1/2019,Monday,27,July,Jul,7,3,2019
183,RM-R436,LL Road Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,568,11031,SO70748,742.35,20190702,7/2/2019,Tuesday,27,July,Jul,7,3,2019
184,RM-R600,ML Road Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,477,11031,SO70748,4.99,20190703,7/3/2019,Wednesday,27,July,Jul,7,3,2019
185,RM-R800,HL Road Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,479,11031,SO70748,8.99,20190704,7/4/2019,Thursday,27,July,Jul,7,3,2019
186,RM-T801,Touring Rim,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,355,11032,SO64042,2319.99,20190705,7/5/2019,Friday,27,July,Jul,7,3,2019
187,SA-M198,LL Mountain Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,537,11032,SO64042,35,20190706,7/6/2019,Saturday,27,July,Jul,7,3,2019
188,SA-M237,ML Mountain Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,528,11032,SO64042,4.99,20190707,7/7/2019,Sunday,28,July,Jul,7,3,2019
189,SA-M687,HL Mountain Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,485,11032,SO64042,21.98,20190708,7/8/2019,Monday,28,July,Jul,7,3,2019
190,SA-R127,LL Road Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,478,11032,SO64042,9.99,20190709,7/9/2019,Tuesday,28,July,Jul,7,3,2019
191,SA-R430,ML Road Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,477,11032,SO64042,4.99,20190710,7/10/2019,Wednesday,28,July,Jul,7,3,2019
192,SA-R522,HL Road Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,480,11032,SO64042,2.29,20190711,7/11/2019,Thursday,28,July,Jul,7,3,2019
193,SA-T467,LL Touring Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,570,11032,SO70373,742.35,20190712,7/12/2019,Friday,28,July,Jul,7,3,2019
194,SA-T612,ML Touring Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,225,11032,SO70373,8.99,20190713,7/13/2019,Saturday,28,July,Jul,7,3,2019
195,SA-T872,HL Touring Seat Assembly,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,357,11033,SO63409,2319.99,20190714,7/14/2019,Sunday,29,July,Jul,7,3,2019
196,SD-2342,LL Spindle/Axle,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,222,11033,SO63409,34.99,20190715,7/15/2019,Monday,29,July,Jul,7,3,2019
197,SD-9872,HL Spindle/Axle,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,585,11033,SO70163,742.35,20190716,7/16/2019,Tuesday,29,July,Jul,7,3,2019
198,SH-4562,LL Shell,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,479,11033,SO70163,8.99,20190717,7/17/2019,Wednesday,29,July,Jul,7,3,2019
199,SH-9312,HL Shell,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,225,11033,SO70163,8.99,20190718,7/18/2019,Thursday,29,July,Jul,7,3,2019
200,SK-9283,Spokes,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,477,11033,SO70163,4.99,20190719,7/19/2019,Friday,29,July,Jul,7,3,2019
201,SL-0931,Seat Lug,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,361,11034,SO63737,2294.99,20190720,7/20/2019,Saturday,29,July,Jul,7,3,2019
202,SM-9087,Stem,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,567,11034,SO70521,742.35,20190721,7/21/2019,Sunday,30,July,Jul,7,3,2019
203,SP-2981,Seat Post,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,489,11034,SO70521,53.99,20190722,7/22/2019,Monday,30,July,Jul,7,3,2019
204,SR-2098,Steerer,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,353,11035,SO66140,2319.99,20190723,7/23/2019,Tuesday,30,July,Jul,7,3,2019
205,SS-2985,Seat Stays,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,585,11035,SO70870,742.35,20190724,7/24/2019,Wednesday,30,July,Jul,7,3,2019
206,ST-9828,Seat Tube,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,477,11035,SO70870,4.99,20190725,7/25/2019,Thursday,30,July,Jul,7,3,2019
207,TO-2301,Top Tube,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,479,11035,SO70870,8.99,20190726,7/26/2019,Friday,30,July,Jul,7,3,2019
208,TP-0923,Tension Pulley,NULL,NULL,NA,NULL,NULL,NULL,NULL,Current,357,11036,SO51593,2319.99,20190727,7/27/2019,Saturday,30,July,Jul,7,3,2019
209,RC-0291,Rear Derailleur Cage,NULL,NULL,Silver,NULL,NULL,NULL,NULL,Current,217,11036,SO51593,34.99,20190728,7/28/2019,Sunday,31,July,Jul,7,3,2019
210,FR-R92B-58,"HL Road Frame - Black, 58",Road Frames,Components,Black,58,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,361,11037,SO51555,2294.99,20190729,7/29/2019,Monday,31,July,Jul,7,3,2019
211,FR-R92R-58,"HL Road Frame - Red, 58",Road Frames,Components,Red,58,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,537,11037,SO51555,35,20190730,7/30/2019,Tuesday,31,July,Jul,7,3,2019
212,HL-U509-R,"Sport-100 Helmet, Red",Helmets,Accessories,Red,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate,528,11037,SO51555,4.99,20190731,7/31/2019,Wednesday,31,July,Jul,7,3,2019
213,HL-U509-R,"Sport-100 Helmet, Red",Helmets,Accessories,Red,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate,485,11037,SO51555,21.98,20190801,8/1/2019,Thursday,31,August,Aug,8,3,2019
214,HL-U509-R,"Sport-100 Helmet, Red",Helmets,Accessories,Red,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current,477,11037,SO51555,4.99,20190802,8/2/2019,Friday,31,August,Aug,8,3,2019
215,HL-U509,"Sport-100 Helmet, Black",Helmets,Accessories,Black,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate,478,11037,SO51555,9.99,20190803,8/3/2019,Saturday,31,August,Aug,8,3,2019
216,HL-U509,"Sport-100 Helmet, Black",Helmets,Accessories,Black,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate,480,11037,SO51555,2.29,20190804,8/4/2019,Sunday,32,August,Aug,8,3,2019
217,HL-U509,"Sport-100 Helmet, Black",Helmets,Accessories,Black,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current,355,11038,SO65549,2319.99,20190805,8/5/2019,Monday,32,August,Aug,8,3,2019
218,SO-B909-M,"Mountain Bike Socks, M",Socks,Clothing,White,M,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate,566,11038,SO70671,742.35,20190806,8/6/2019,Tuesday,32,August,Aug,8,3,2019
219,SO-B909-L,"Mountain Bike Socks, L",Socks,Clothing,White,L,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate,355,11039,SO66747,2319.99,20190807,8/7/2019,Wednesday,32,August,Aug,8,3,2019
220,HL-U509-B,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate,480,11039,SO66747,2.29,20190808,8/8/2019,Thursday,32,August,Aug,8,3,2019
221,HL-U509-B,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate,483,11039,SO66747,120,20190809,8/9/2019,Friday,32,August,Aug,8,3,2019
222,HL-U509-B,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current,225,11039,SO66747,8.99,20190810,8/10/2019,Saturday,32,August,Aug,8,3,2019
223,CA-1098,AWC Logo Cap,Caps,Clothing,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate,572,11039,SO70594,742.35,20190811,8/11/2019,Sunday,33,August,Aug,8,3,2019
224,CA-1098,AWC Logo Cap,Caps,Clothing,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate,541,11039,SO70594,28.99,20190812,8/12/2019,Monday,33,August,Aug,8,3,2019
225,CA-1098,AWC Logo Cap,Caps,Clothing,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Current,530,11039,SO70594,4.99,20190813,8/13/2019,Tuesday,33,August,Aug,8,3,2019
226,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,225,11039,SO70594,8.99,20190814,8/14/2019,Wednesday,33,August,Aug,8,3,2019
227,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,353,11040,SO55599,2319.99,20190815,8/15/2019,Thursday,33,August,Aug,8,3,2019
228,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current,485,11040,SO55599,21.98,20190816,8/16/2019,Friday,33,August,Aug,8,3,2019
229,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,481,11040,SO55599,8.99,20190817,8/17/2019,Saturday,33,August,Aug,8,3,2019
230,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,359,11041,SO51460,2294.99,20190818,8/18/2019,Sunday,34,August,Aug,8,3,2019
231,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current,485,11041,SO51460,21.98,20190819,8/19/2019,Monday,34,August,Aug,8,3,2019
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,471,11041,SO51460,63.5,20190820,8/20/2019,Tuesday,34,August,Aug,8,3,2019
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,355,11042,SO51577,2319.99,20190821,8/21/2019,Wednesday,34,August,Aug,8,3,2019
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current,568,11042,SO68609,742.35,20190822,8/22/2019,Thursday,34,August,Aug,8,3,2019
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,234,11042,SO68609,49.99,20190823,8/23/2019,Friday,34,August,Aug,8,3,2019
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate,529,11043,SO57638,3.99,20190824,8/24/2019,Saturday,34,August,Aug,8,3,2019
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current,225,11043,SO57638,8.99,20190825,8/25/2019,Sunday,35,August,Aug,8,3,2019
238,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Components,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,537,11043,SO64496,35,20190826,8/26/2019,Monday,35,August,Aug,8,3,2019
239,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Components,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,363,11044,SO70074,2294.99,20190827,8/27/2019,Tuesday,35,August,Aug,8,3,2019
240,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Components,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,537,11044,SO70074,35,20190828,8/28/2019,Wednesday,35,August,Aug,8,3,2019
241,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Components,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,572,11044,SO70374,742.35,20190829,8/29/2019,Thursday,35,August,Aug,8,3,2019
242,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Components,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,479,11044,SO70374,8.99,20190830,8/30/2019,Friday,35,August,Aug,8,3,2019
243,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Components,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,477,11044,SO70374,4.99,20190831,8/31/2019,Saturday,35,August,Aug,8,3,2019
244,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Components,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,490,11044,SO70374,53.99,20190901,9/1/2019,Sunday,36,September,Sep,9,3,2019
245,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Components,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,528,11045,SO55973,4.99,20190902,9/2/2019,Monday,36,September,Sep,9,3,2019
246,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Components,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,535,11045,SO55973,24.99,20190903,9/3/2019,Tuesday,36,September,Sep,9,3,2019
247,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Components,Red,52,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,222,11045,SO55973,34.99,20190904,9/4/2019,Wednesday,36,September,Sep,9,3,2019
248,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Components,Red,52,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,228,11045,SO69572,49.99,20190905,9/5/2019,Thursday,36,September,Sep,9,3,2019
249,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Components,Red,52,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,571,11046,SO69653,742.35,20190906,9/6/2019,Friday,36,September,Sep,9,3,2019
250,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Components,Red,56,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,465,11046,SO69653,24.49,20190907,9/7/2019,Saturday,36,September,Sep,9,3,2019
251,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Components,Red,56,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate,214,11046,SO69653,34.99,20190908,9/8/2019,Sunday,37,September,Sep,9,3,2019
252,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Components,Red,56,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current,353,11046,SO70651,2319.99,20190909,9/9/2019,Monday,37,September,Sep,9,3,2019
253,FR-R38B-58,"LL Road Frame - Black, 58",Road Frames,Components,Black,58,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,483,11046,SO70651,120,20190910,9/10/2019,Tuesday,37,September,Sep,9,3,2019
254,FR-R38B-58,"LL Road Frame - Black, 58",Road Frames,Components,Black,58,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,567,11047,SO70087,742.35,20190911,9/11/2019,Wednesday,37,September,Sep,9,3,2019
255,FR-R38B-58,"LL Road Frame - Black, 58",Road Frames,Components,Black,58,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Current,357,11047,SO71132,2319.99,20190912,9/12/2019,Thursday,37,September,Sep,9,3,2019
256,FR-R38B-60,"LL Road Frame - Black, 60",Road Frames,Components,Black,60,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,483,11047,SO71132,120,20190913,9/13/2019,Friday,37,September,Sep,9,3,2019
257,FR-R38B-60,"LL Road Frame - Black, 60",Road Frames,Components,Black,60,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,585,11048,SO70820,742.35,20190914,9/14/2019,Saturday,37,September,Sep,9,3,2019
258,FR-R38B-60,"LL Road Frame - Black, 60",Road Frames,Components,Black,60,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Current,484,11048,SO70820,7.95,20190915,9/15/2019,Sunday,38,September,Sep,9,3,2019
259,FR-R38B-62,"LL Road Frame - Black, 62",Road Frames,Components,Black,62,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,361,11048,SO73924,2294.99,20190916,9/16/2019,Monday,38,September,Sep,9,3,2019
260,FR-R38B-62,"LL Road Frame - Black, 62",Road Frames,Components,Black,62,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,478,11048,SO73924,9.99,20190917,9/17/2019,Tuesday,38,September,Sep,9,3,2019
261,FR-R38B-62,"LL Road Frame - Black, 62",Road Frames,Components,Black,62,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Current,477,11048,SO73924,4.99,20190918,9/18/2019,Wednesday,38,September,Sep,9,3,2019
262,FR-R38R-44,"LL Road Frame - Red, 44",Road Frames,Components,Red,44,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,489,11048,SO73924,53.99,20190919,9/19/2019,Thursday,38,September,Sep,9,3,2019
263,FR-R38R-44,"LL Road Frame - Red, 44",Road Frames,Components,Red,44,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,225,11048,SO73924,8.99,20190920,9/20/2019,Friday,38,September,Sep,9,3,2019
264,FR-R38R-48,"LL Road Frame - Red, 48",Road Frames,Components,Red,48,R ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",Outdate,528,11049,SO54129,4.99,20190921,9/21/2019,Saturday,38,September,Sep,9,3,2019
